season_label,season_key,season_type,as_of_date,team,team_icon,team_color,gp,w,l,t,pts,gf,ga,diff
Playoffs 2024-2025,2024-2025,playoffs,2025-04-16,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,9,6,2,1,13,36,26,10
Playoffs 2024-2025,2024-2025,playoffs,2025-04-16,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,9,5,4,0,10,30,33,-3
Playoffs 2024-2025,2024-2025,playoffs,2025-04-16,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,9,5,4,0,10,46,31,15
Playoffs 2024-2025,2024-2025,playoffs,2025-04-16,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,9,4,5,0,8,41,38,3
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,10,1,9,0,2,26,64,-38
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,10,4,6,0,8,30,38,-8
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,10,5,5,0,10,30,42,-12
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,10,7,2,1,15,54,25,29
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,10,6,3,1,13,40,31,9
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,10,5,5,0,10,30,38,-8
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,10,6,4,0,12,51,31,20
Playoffs 2024-2025,2024-2025,playoffs,2025-04-17,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,10,5,5,0,10,51,43,8
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,11,1,10,0,2,30,71,-41
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,12,5,7,0,10,42,48,-6
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,11,5,6,0,10,37,50,-13
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,11,8,2,1,17,60,30,30
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,11,6,4,1,13,45,37,8
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,12,7,5,0,14,44,50,-6
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,11,7,4,0,14,57,33,24
Playoffs 2024-2025,2024-2025,playoffs,2025-04-19,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,11,5,6,0,10,53,49,4
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,1,0,1,0,0,3,9,-6
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,1,1,0,0,2,5,1,4
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,1,0,1,0,0,1,5,-4
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,1,1,0,0,2,9,3,6
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,1,0,1,0,0,7,8,-1
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,1,0,1,0,0,6,11,-5
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,1,1,0,0,2,8,7,1
Regular Season 2024-2025,2024-2025,regular,2024-09-16,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,1,1,0,0,2,11,6,5
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,2,0,2,0,0,7,18,-11
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,2,1,0,1,3,10,6,4
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,2,0,2,0,0,2,22,-20
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,2,2,0,0,4,26,4,22
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,2,1,1,0,2,18,10,8
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,2,1,1,0,2,15,15,0
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,2,1,0,1,3,13,12,1
Regular Season 2024-2025,2024-2025,regular,2024-09-19,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,2,1,1,0,2,13,17,-4
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,3,0,3,0,0,14,27,-13
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,3,2,0,1,5,16,10,6
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,3,1,2,0,2,10,25,-15
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,3,2,0,1,5,31,9,22
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,3,1,1,1,3,23,15,8
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,3,1,2,0,2,19,21,-2
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,3,2,0,1,5,22,19,3
Regular Season 2024-2025,2024-2025,regular,2024-09-23,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,3,1,2,0,2,16,25,-9
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,4,0,4,0,0,15,35,-20
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,4,2,1,1,5,19,14,5
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,4,2,2,0,4,18,26,-8
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,4,3,0,1,7,40,13,27
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,4,2,1,1,5,27,18,9
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,4,1,3,0,2,23,30,-7
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,4,2,1,1,5,28,26,2
Regular Season 2024-2025,2024-2025,regular,2024-09-26,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,4,2,2,0,4,23,31,-8
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,5,0,5,0,0,20,42,-22
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,5,3,1,1,7,23,15,8
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,5,2,3,0,4,19,31,-12
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,5,3,1,1,7,41,17,24
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,5,2,2,1,5,33,25,8
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,5,2,3,0,4,30,36,-6
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,5,3,1,1,7,33,27,6
Regular Season 2024-2025,2024-2025,regular,2024-09-30,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,5,3,2,0,6,30,36,-6
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,6,0,6,0,0,24,47,-23
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,6,4,1,1,9,28,19,9
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,6,2,4,0,4,20,37,-17
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,6,3,2,1,7,44,24,20
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,6,3,2,1,7,39,26,13
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,6,3,3,0,6,43,39,4
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,6,3,2,1,7,36,40,-4
Regular Season 2024-2025,2024-2025,regular,2024-10-03,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,6,4,2,0,8,37,39,-2
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,7,0,7,0,0,28,57,-29
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,7,5,1,1,11,31,21,10
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,7,2,5,0,4,20,39,-19
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,7,4,2,1,9,52,29,23
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,7,4,2,1,9,41,26,15
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,7,4,3,0,8,53,43,10
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,7,3,3,1,7,41,48,-7
Regular Season 2024-2025,2024-2025,regular,2024-10-07,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,7,4,3,0,8,39,42,-3
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,8,0,8,0,0,29,67,-38
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,8,6,1,1,13,38,25,13
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,8,2,6,0,4,24,46,-22
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,8,5,2,1,11,62,30,32
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,8,5,2,1,11,44,26,18
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,8,4,4,0,8,53,44,9
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,8,3,4,1,7,41,51,-10
Regular Season 2024-2025,2024-2025,regular,2024-10-10,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,8,5,3,0,10,40,42,-2
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,9,0,9,0,0,30,73,-43
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,9,7,1,1,15,42,26,16
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,9,3,6,0,6,30,50,-20
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,9,6,2,1,13,66,32,34
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,9,5,3,1,11,46,30,16
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,9,4,5,0,8,54,48,6
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,9,4,4,1,9,47,52,-5
Regular Season 2024-2025,2024-2025,regular,2024-10-17,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,9,5,4,0,10,44,48,-4
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,10,0,10,0,0,32,76,-44
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,10,8,1,1,17,48,29,19
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,10,4,6,0,8,33,52,-19
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,10,7,2,1,15,76,38,38
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,10,5,4,1,11,49,36,13
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,10,4,6,0,8,60,58,2
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,10,4,5,1,9,52,58,-6
Regular Season 2024-2025,2024-2025,regular,2024-10-21,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,10,6,4,0,12,50,53,-3
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,11,0,11,0,0,38,83,-45
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,11,9,1,1,19,53,29,24
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,11,4,6,1,9,37,56,-19
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,11,7,3,1,15,76,43,33
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,11,6,4,1,13,58,39,19
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,11,4,7,0,8,63,67,-4
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,11,4,5,2,10,56,62,-6
Regular Season 2024-2025,2024-2025,regular,2024-10-24,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,11,7,4,0,14,57,59,-2
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,12,0,12,0,0,40,87,-47
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,12,10,1,1,21,57,31,26
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,12,4,7,1,9,38,60,-22
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,12,8,3,1,17,82,48,34
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,12,7,4,1,15,62,40,22
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,12,5,7,0,10,71,74,-3
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,12,4,6,2,10,63,70,-7
Regular Season 2024-2025,2024-2025,regular,2024-10-28,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,12,7,5,0,14,62,65,-3
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,13,0,13,0,0,42,91,-49
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,13,11,1,1,23,62,31,31
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,13,4,8,1,9,43,66,-23
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,13,8,4,1,17,85,54,31
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,13,8,4,1,17,66,42,24
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,13,6,7,0,12,77,79,-2
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,13,5,6,2,12,69,73,-4
Regular Season 2024-2025,2024-2025,regular,2024-10-31,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,13,7,6,0,14,62,70,-8
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,14,0,14,0,0,43,96,-53
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,14,12,1,1,25,65,32,33
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,14,4,9,1,9,44,69,-25
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,14,9,4,1,19,90,55,35
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,14,9,4,1,19,72,45,27
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Marlins,https://ormrhl.com/wp-content/uploads/2021/11/marlins_logo-128x128.png,#1E8A8A,14,7,7,0,14,81,82,-1
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,14,5,7,2,12,72,79,-7
Regular Season 2024-2025,2024-2025,regular,2024-11-04,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,14,7,7,0,14,65,74,-9
Regular Season 2024-2025,2024-2025,regular,2024-11-07,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,15,1,14,0,2,50,102,-52
Regular Season 2024-2025,2024-2025,regular,2024-11-07,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,15,13,1,1,27,70,35,35
Regular Season 2024-2025,2024-2025,regular,2024-11-07,Falcons,https://ormrhl.com/wp-content/uploads/2021/11/falcons_icon-128x128.png,#233A6B,15,4,9,2,10,47,72,-25
Regular Season 2024-2025,2024-2025,regular,2024-11-07,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,15,9,4,2,20,93,58,35
